batch_id,loaded_at,source_file,row_num,reg_code,company_name,paid_taxes_eur,period_start_date,period_end_date,raw_payload
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,557,,,,,,"{""null"": ["" MOOTORS+òIDUKITE JA MOOTORRATASTE REMONT,2026,377,,,,0,,,,4116,,,,,,,""], ""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012240,\""MANATEX, O+£\"",+äri++hing,Rapla ( Rapla vald ),HULGI- JA JAEKAUBANDUS""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,558,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012273,GREENCARRIER LINER AGENCY ESTONIA O+£,+äri++hing,Harju ( Tallinn ),VEONDUS JA LAONDUS,2025,547490,657547,598846,641881,52031,85706,50309,86460,5602756,6341732,5230306,5383143,8,8,8,8""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,559,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012273,GREENCARRIER LINER AGENCY ESTONIA O+£,+äri++hing,Harju ( Tallinn ),VEONDUS JA LAONDUS,2026,471534,,,,47212,,,,4684748,,,,8,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,560,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012381,ALLAN KANN,FIE,Harju ( Saue vald ),\""P+òLLUMAJANDUS, METSAMAJANDUS JA KALAP+£+£K\"",2025,1400,844,1486,1297,1085,1126,1126,1126,2506,52,3600,3746,1,1,1,1""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,561,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012381,ALLAN KANN,FIE,Harju ( Saue vald ),\""P+òLLUMAJANDUS, METSAMAJANDUS JA KALAP+£+£K\"",2026,2189,,,,741,,,,7672,,,,1,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,562,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012406,\""ASMIRAD, O+£\"",+äri++hing,Harju ( Tallinn ),KINNISVARAALANE TEGEVUS,2025,839,842,842,842,857,860,860,860,0,0,0,0,1,1,1,1""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,563,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012406,\""ASMIRAD, O+£\"",+äri++hing,Harju ( Tallinn ),KINNISVARAALANE TEGEVUS,2026,842,,,,860,,,,0,,,,1,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,564,,,,,,"{""null"": ["" MOOTORS+òIDUKITE JA MOOTORRATASTE REMONT,2025,41550,17265,17265,17608,23868,17428,17428,17428,295757,85390,79107,111367,5,5,5,5""], ""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012435,\""NAVIGAATOR, O+£\"",+äri++hing,Harju ( Tallinn ),HULGI- JA JAEKAUBANDUS""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,565,,,,,,"{""null"": ["" MOOTORS+òIDUKITE JA MOOTORRATASTE REMONT,2026,39100,,,,16346,,,,118690,,,,5,,,""], ""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012435,\""NAVIGAATOR, O+£\"",+äri++hing,Harju ( Tallinn ),HULGI- JA JAEKAUBANDUS""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,566,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012487,OSA+£HING PELGURANNA PANDIMAJA,+äri++hing,Harju ( Tallinn ),FINANTS- JA KINDLUSTUSTEGEVUS,2025,1652,1645,1645,1423,1676,1714,1714,1473,,,,,3,3,3,3""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,567,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012487,OSA+£HING PELGURANNA PANDIMAJA,+äri++hing,Harju ( Tallinn ),FINANTS- JA KINDLUSTUSTEGEVUS,2026,1694,,,,1714,,,,,,,,3,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,568,,,,,,"{""null"": ["" MOOTORS+òIDUKITE JA MOOTORRATASTE REMONT,2025,11677,10050,9636,9041,5031,5434,5363,3878,111620,89902,48899,52989,3,3,3,3""], ""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012567,\""KLAISENT, O+£\"",+äri++hing,Tartu ( Tartu linn ),HULGI- JA JAEKAUBANDUS""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,569,,,,,,"{""null"": ["" MOOTORS+òIDUKITE JA MOOTORRATASTE REMONT,2026,3304,,,,2227,,,,32047,,,,3,,,""], ""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012567,\""KLAISENT, O+£\"",+äri++hing,Tartu ( Tartu linn ),HULGI- JA JAEKAUBANDUS""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,570,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012599,\""AIDELINK, O+£\"",+äri++hing,Harju ( Tallinn ),\""KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS\"",2025,2380,2207,2858,3222,870,866,810,1089,7830,6915,7634,7511,1,1,1,1""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,571,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012599,\""AIDELINK, O+£\"",+äri++hing,Harju ( Tallinn ),\""KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS\"",2026,3045,,,,1396,,,,7619,,,,1,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,572,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012665,\""ASSETS RMP, O+£\"",+äri++hing,Tartu ( Kastre vald ),\""KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS\"",2025,961,,,,0,,,,,,,,,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,573,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012671,AUDIITORB+£ROO FIBROIIN O+£,+äri++hing,Tartu ( Tartu linn ),\""KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS\"",2025,7844,16157,16227,12052,4808,5641,5994,5465,22741,57001,47856,9861,,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,574,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012671,AUDIITORB+£ROO FIBROIIN O+£,+äri++hing,Tartu ( Tartu linn ),\""KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS\"",2026,10438,,,,5641,,,,24591,,,,,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,575,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012694,\""VEA, O+£\"",+äri++hing,Tartu ( Tartu linn ),VEONDUS JA LAONDUS,2026,1980,,,,0,,,,,,,,,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,576,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012702,\""TELETEST, O+£\"",+äri++hing,P+¦lva ( R+ñpina vald ),MUUD TEENINDAVAD TEGEVUSED,2025,2070,2070,2162,2279,1132,1177,1177,1177,9732,10072,8709,12705,1,1,1,1""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,577,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012702,\""TELETEST, O+£\"",+äri++hing,P+¦lva ( R+ñpina vald ),MUUD TEENINDAVAD TEGEVUSED,2026,2292,,,,1240,,,,7260,,,,1,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,578,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012731,\""LONE V.V., O+£\"",+äri++hing,Tartu ( Tartu linn ),EHITUS,2025,14697,14790,16745,17869,8525,7934,6654,7580,78269,62438,67551,78504,5,5,4,4""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,579,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012731,\""LONE V.V., O+£\"",+äri++hing,Tartu ( Tartu linn ),EHITUS,2026,11554,,,,6095,,,,36637,,,,4,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,580,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10012783,\""ORMASTE, O+£\"",+äri++hing,Tartu ( Kambja vald ),\""P+òLLUMAJANDUS, METSAMAJANDUS JA KALAP+£+£K\"",2025,50732,63974,26554,49559,25582,26516,19168,20744,178634,232636,76397,176357,8,7,7,7""}"
