batch_id,loaded_at,source_file,row_num,reg_code,company_name,tax_debt_eur,debt_as_of_date,raw_payload
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,525,16295730,RM ARENDUS O+£,99660.11,,"{""Nimi"": ""RM ARENDUS O+£"", ""Maksuv+¦lg"": ""99660,11"", ""Registrikood"": ""16295730"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.04.2023""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,526,11761535,SAAREMAA KONVERENTS O+£,99652.61,,"{""Nimi"": ""SAAREMAA KONVERENTS O+£"", ""Maksuv+¦lg"": ""99652,61"", ""Registrikood"": ""11761535"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.12.2024""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,527,16908368,XYB LIMITED EESTI FILIAAL,99383.67,,"{""Nimi"": ""XYB LIMITED EESTI FILIAAL"", ""Maksuv+¦lg"": ""99383,67"", ""Registrikood"": ""16908368"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""36027,82"", ""Tasumisgraafiku l+¦ppkuup+ñev"": ""07.12.2026"", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.12.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,528,12449455,FOB SOLUTIONS O+£,99334.01,,"{""Nimi"": ""FOB SOLUTIONS O+£"", ""Maksuv+¦lg"": ""99334,01"", ""Registrikood"": ""12449455"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""99334,01"", ""Tasumisgraafiku l+¦ppkuup+ñev"": ""30.11.2027"", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.04.2026""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,529,14291290,AMIRO TEENINDUS O+£,98919.96,,"{""Nimi"": ""AMIRO TEENINDUS O+£"", ""Maksuv+¦lg"": ""98919,96"", ""Registrikood"": ""14291290"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""21.08.2023""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,530,10937819,EDURADA O+£,98906.68,,"{""Nimi"": ""EDURADA O+£"", ""Maksuv+¦lg"": ""98906,68"", ""Registrikood"": ""10937819"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""98906,68"", ""Tasumisgraafiku l+¦ppkuup+ñev"": ""26.06.2027"", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.11.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,531,10235879,"RADEMAR, O+£",98843.15,,"{""Nimi"": ""RADEMAR, O+£"", ""Maksuv+¦lg"": ""98843,15"", ""Registrikood"": ""10235879"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""98843,15"", ""Tasumisgraafiku l+¦ppkuup+ñev"": ""31.08.2026"", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.09.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,532,14532031,NIANDIANKI KOUMBAMO O+£,98704.96,,"{""Nimi"": ""NIANDIANKI KOUMBAMO O+£"", ""Maksuv+¦lg"": ""98704,96"", ""Registrikood"": ""14532031"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.06.2021""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,533,12331660,INTEGREERITUD HOOLDUS LAHENDUSED O+£,98700.52,,"{""Nimi"": ""INTEGREERITUD HOOLDUS LAHENDUSED O+£"", ""Maksuv+¦lg"": ""98700,52"", ""Registrikood"": ""12331660"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""11.05.2026""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,534,11714955,EESTI HALDUS O+£,98608.28,,"{""Nimi"": ""EESTI HALDUS O+£"", ""Maksuv+¦lg"": ""98608,28"", ""Registrikood"": ""11714955"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""98608,28"", ""Tasumisgraafiku l+¦ppkuup+ñev"": ""05.07.2026"", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""11.05.2026""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,535,14957747,FOUR SIDE ELEMENT O+£,98579.67,,"{""Nimi"": ""FOUR SIDE ELEMENT O+£"", ""Maksuv+¦lg"": ""98579,67"", ""Registrikood"": ""14957747"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.07.2023""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,536,14998999,VIRMARNILLAS ABRIGUELONIO O+£,98544.18,,"{""Nimi"": ""VIRMARNILLAS ABRIGUELONIO O+£"", ""Maksuv+¦lg"": ""98544,18"", ""Registrikood"": ""14998999"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.05.2022""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,537,16504990,PBG21 HOLDING O+£,98522.09,,"{""Nimi"": ""PBG21 HOLDING O+£"", ""Maksuv+¦lg"": ""98522,09"", ""Registrikood"": ""16504990"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.10.2024""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,538,14943863,NORDSTEEL O+£,98330.07,,"{""Nimi"": ""NORDSTEEL O+£"", ""Maksuv+¦lg"": ""98330,07"", ""Registrikood"": ""14943863"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.11.2022""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,539,11084782,TALLINNHOTELS O+£,98320.73,,"{""Nimi"": ""TALLINNHOTELS O+£"", ""Maksuv+¦lg"": ""98320,73"", ""Registrikood"": ""11084782"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""13.04.2020""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,540,14094447,BLOOMEST O+£,98122.68,,"{""Nimi"": ""BLOOMEST O+£"", ""Maksuv+¦lg"": ""98122,68"", ""Registrikood"": ""14094447"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""98122,68"", ""Tasumisgraafiku l+¦ppkuup+ñev"": ""30.06.2026"", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.04.2026""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,541,16072970,EP-HOLDINGS O+£,97761.53,,"{""Nimi"": ""EP-HOLDINGS O+£"", ""Maksuv+¦lg"": ""97761,53"", ""Registrikood"": ""16072970"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.10.2022""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,542,12388203,"ZIMMERMANN GRUPP, O+£",97611.61,,"{""Nimi"": ""ZIMMERMANN GRUPP, O+£"", ""Maksuv+¦lg"": ""97611,61"", ""Registrikood"": ""12388203"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.12.2024""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,543,12830936,O+£ INZMO SUPPORT,97444.45,,"{""Nimi"": ""O+£ INZMO SUPPORT"", ""Maksuv+¦lg"": ""97444,45"", ""Registrikood"": ""12830936"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.04.2024""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,544,12864438,PINOTRUCK O+£,97136.52,,"{""Nimi"": ""PINOTRUCK O+£"", ""Maksuv+¦lg"": ""97136,52"", ""Registrikood"": ""12864438"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.02.2021""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,545,16691354,NASYS O+£,97097.35,,"{""Nimi"": ""NASYS O+£"", ""Maksuv+¦lg"": ""97097,35"", ""Registrikood"": ""16691354"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.04.2024""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,546,12829784,ASTRUM KIVI O+£,97032.55,,"{""Nimi"": ""ASTRUM KIVI O+£"", ""Maksuv+¦lg"": ""97032,55"", ""Registrikood"": ""12829784"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.12.2021""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,547,12677831,PALMVER EHITUS O+£,96953,,"{""Nimi"": ""PALMVER EHITUS O+£"", ""Maksuv+¦lg"": ""96953"", ""Registrikood"": ""12677831"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""11.01.2021""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,548,14074516,FLORHOLD O+£,96802.39,,"{""Nimi"": ""FLORHOLD O+£"", ""Maksuv+¦lg"": ""96802,39"", ""Registrikood"": ""14074516"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""11.06.2018""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,549,16426706,TAI NUUDEL O+£,96582.32,,"{""Nimi"": ""TAI NUUDEL O+£"", ""Maksuv+¦lg"": ""96582,32"", ""Registrikood"": ""16426706"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.10.2024""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,550,12243943,"BAUSCHMIDT, O+£",96510.86,,"{""Nimi"": ""BAUSCHMIDT, O+£"", ""Maksuv+¦lg"": ""96510,86"", ""Registrikood"": ""12243943"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.02.2017""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,551,10498538,"VINGI SUURTALU, O+£",96449.86,,"{""Nimi"": ""VINGI SUURTALU, O+£"", ""Maksuv+¦lg"": ""96449,86"", ""Registrikood"": ""10498538"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.12.2024""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,552,12742215,ZORYAM O+£,96417.11,,"{""Nimi"": ""ZORYAM O+£"", ""Maksuv+¦lg"": ""96417,11"", ""Registrikood"": ""12742215"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""16.06.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,553,16193136,PUIDUT+û+ûLISED O+£,96412.86,,"{""Nimi"": ""PUIDUT+û+ûLISED O+£"", ""Maksuv+¦lg"": ""96412,86"", ""Registrikood"": ""16193136"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.05.2021""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,554,12590550,SAAREM+òISA O+£,96322.85,,"{""Nimi"": ""SAAREM+òISA O+£"", ""Maksuv+¦lg"": ""96322,85"", ""Registrikood"": ""12590550"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.01.2023""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,555,12470484,OGENAR O+£,96297.31,,"{""Nimi"": ""OGENAR O+£"", ""Maksuv+¦lg"": ""96297,31"", ""Registrikood"": ""12470484"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""22.02.2021""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,556,11743218,SOFAHOUSE O+£,95996.12,,"{""Nimi"": ""SOFAHOUSE O+£"", ""Maksuv+¦lg"": ""95996,12"", ""Registrikood"": ""11743218"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""80894,32"", ""Tasumisgraafiku l+¦ppkuup+ñev"": ""15.09.2027"", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.09.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,557,14068131,TRANSLANDER O+£,95933.17,,"{""Nimi"": ""TRANSLANDER O+£"", ""Maksuv+¦lg"": ""95933,17"", ""Registrikood"": ""14068131"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.04.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,558,16355296,PENGUIN INVESTMENTS 2 O+£,95844.06,,"{""Nimi"": ""PENGUIN INVESTMENTS 2 O+£"", ""Maksuv+¦lg"": ""95844,06"", ""Registrikood"": ""16355296"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""21.07.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,559,16665724,MCN9 HOLDING O+£,95752.61,,"{""Nimi"": ""MCN9 HOLDING O+£"", ""Maksuv+¦lg"": ""95752,61"", ""Registrikood"": ""16665724"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""22.01.2024""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,560,12916552,PRO EHITUS O+£,95650.2,,"{""Nimi"": ""PRO EHITUS O+£"", ""Maksuv+¦lg"": ""95650,2"", ""Registrikood"": ""12916552"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.02.2023""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,561,14975892,TOBITIBERICA PIRABERILO O+£,95632.73,,"{""Nimi"": ""TOBITIBERICA PIRABERILO O+£"", ""Maksuv+¦lg"": ""95632,73"", ""Registrikood"": ""14975892"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""21.08.2023""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,562,60627737,SIMUL-áSHIPS-áSERVICE-áSPOLSKA-áZOO,95528.32,,"{""Nimi"": ""SIMUL-áSHIPS-áSERVICE-áSPOLSKA-áZOO"", ""Maksuv+¦lg"": ""95528,32"", ""Registrikood"": ""60627737"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.08.2021""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,563,12836689,BW GRUPP INVEST O+£,95215.83,,"{""Nimi"": ""BW GRUPP INVEST O+£"", ""Maksuv+¦lg"": ""95215,83"", ""Registrikood"": ""12836689"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""11.01.2021""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,564,12178364,MMKV20 HOLDING O+£,95199.07,,"{""Nimi"": ""MMKV20 HOLDING O+£"", ""Maksuv+¦lg"": ""95199,07"", ""Registrikood"": ""12178364"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""21.04.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,565,16436538,SOOVIDE O+£,95028.7,,"{""Nimi"": ""SOOVIDE O+£"", ""Maksuv+¦lg"": ""95028,7"", ""Registrikood"": ""16436538"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.10.2023""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,566,10318631,"MULTI MARGER, AS",94916.65,,"{""Nimi"": ""MULTI MARGER, AS"", ""Maksuv+¦lg"": ""94916,65"", ""Registrikood"": ""10318631"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.12.2024""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,567,11980042,"BREGVALD, O+£",94803.76,,"{""Nimi"": ""BREGVALD, O+£"", ""Maksuv+¦lg"": ""94803,76"", ""Registrikood"": ""11980042"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""94803,76"", ""Tasumisgraafiku l+¦ppkuup+ñev"": ""15.01.2027"", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.04.2026""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,568,12669240,XO METAL O+£,94559.71,,"{""Nimi"": ""XO METAL O+£"", ""Maksuv+¦lg"": ""94559,71"", ""Registrikood"": ""12669240"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.11.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,569,14805842,SEMTRUVARTO BSO O+£,94400.03,,"{""Nimi"": ""SEMTRUVARTO BSO O+£"", ""Maksuv+¦lg"": ""94400,03"", ""Registrikood"": ""14805842"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.07.2023""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,570,14770173,VANKART O+£,94095.3,,"{""Nimi"": ""VANKART O+£"", ""Maksuv+¦lg"": ""94095,3"", ""Registrikood"": ""14770173"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""94095,3"", ""Tasumisgraafiku l+¦ppkuup+ñev"": ""02.10.2027"", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.10.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,571,14800862,AVERBALT TRADE O+£,93975.61,,"{""Nimi"": ""AVERBALT TRADE O+£"", ""Maksuv+¦lg"": ""93975,61"", ""Registrikood"": ""14800862"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.01.2022""}"
